Security Code,Security Id,Security Name,Group,Industry,Instrument
541723,KTKFMP237RD,KOTAK FMP SERIES 237-1186 DAYS-REGULAR PLAN-DIVIDEND OPTION,F , ,MF
541724,KTKFMP237DG,KOTAK FMP SERIES 237-1186 DAYS-DIRECT PLAN-GROWTH OPTION,F , ,MF
541725,IDFCEOS6RG,IDFC Equity Opportunity - Series 6 - Regular Plan - Growth Option,B , ,Equity
541726,IDFCEOS6RD,IDFC Equity Opportunity - Series 6 - Regular Plan - Dividend Payout  Option,B , ,Equity
541727,IDFCEOS6DG,IDFC Equity Opportunity - Series 6 - Direct Plan - Growth Option,B , ,Equity
541728,IDFCEOS6DD,IDFC Equity Opportunity - Series 6 - Direct Plan - Dividend Payout Option,B , ,Equity
541729,HDFCAMC,HDFC Asset Management Company Ltd,A ,Asset Management Cos.,Equity
541731,NXXXVIII7X,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVIII SR 7 DIR DVP 23AG21,F , ,MF
541732,NXXXVIII7Z,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVIII SR 7 DIR GROWTH 23AG21,F , ,MF
541733,NXXXVIII7D,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVIII SR 7 REG DVP 23AG21,F , ,MF
541734,NXXXVIII7G,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVIII SR 7 REG GROWTH 23AG21,F , ,MF
541735,VIVANTA,Vivanta Industries Ltd,X ,Construction & Engineering,Equity
541736,IPRU3157,ICICI Prudential Fixed Maturity Plan Series 83 - 1100 Days Plan S - Cumulative,F , ,MF
541737,IPRU3158,ICICI Prudential Fixed Maturity Plan Series 83 - 1100 Days Plan S - Quarterly Dividend Payout Option,F , ,MF
541738,IPRU3159,ICICI Prudential Fixed Maturity Plan Series 83 - 1100 Days Plan S - Half yearly Dividend,F , ,MF
541739,IPRU9359,ICICI Prudential Fixed Maturity Plan Series 83 - 1100 Days Plan S - Direct Plan  - Cumulative,F , ,MF
541740,IPRU9360,ICICI Prudential Fixed Maturity Plan Series 83 - 1100 Days Plan S - Direct Plan - Quarterly Dividend,F , ,MF
541741,TINNATFL,Tinna Trade Ltd,X ,Comm.Trading  & Distribution,Equity
541742,TVF2D,TATA Value Fund Series  2 - Regular Plan  - Dividend Payout Option,B , ,Equity
541743,TVF2DZ,TATA Value Fund Series  2 - Direct Plan  - Dividend Payout Option,B , ,Equity
541744,TVF2G,TATA Value Fund Series  2 - Regular  Plan  - Growth Option,B , ,Equity
541745,TVF2GZ,TATA Value Fund Series  2 - Direct Plan  - Growth Option,B , ,Equity
541746,D36MS241RG,DSP FMP - Series 241-36M - Reg - Growth Mat Dt 26-Aug-2021,F , ,MF
541747,D36MS241RR,DSP FMP - Series 241-36M - Reg - IDCW - Reg Pay Mat Dt 26-Aug-2021,F , ,MF
541748,D36MS241RQ,DSP FMP - Series 241-36M - Reg - IDCW - Qtrly Pay Mat Dt 26-Aug-2021,F , ,MF
541749,D36MS241DG,DSP FMP - Series 241-36M - Dir - Growth Mat Dt 26-Aug-2021,F , ,MF
541750,D36MS241DQ,DSP FMP - Series 241-36M - Dir - IDCW - Qtrly Pay Mat Dt 26-Aug-2021,F , ,MF
541751,H1105D42DG,HDFC FMP 1105D August 2018 (1) - Series 42 - Direct Plan - Growth Option,F , ,MF
541752,H1105D42DD,HDFC FMP 1105D August 2018 (1) - Series 42 - Direct Option - Normal Dividend Payout Option,F , ,MF
541753,H1105D42DQ,HDFC FMP 1105D August 2018 (1) - Series 42 - Direct Option - Quarterly Dividend Payout Option,F , ,MF
541754,H1105D42RG,HDFC FMP 1105D August 2018 (1) - Series 42 - Regular Option - Growth Option,F , ,MF
541755,H1105D42RD,HDFC FMP 1105D August 2018 (1) - Series 42 - Regular Option - Normal Dividend Payout Option,F , ,MF
541756,H1105D42RQ,HDFC FMP 1105D August 2018 (1) - Series 42 - Regular Option - Quarterly Dividend Payout Option,F , ,MF
541757,IDFTP160RG,IDFC Fixed Term Plan  - Series 160 - Regular Plan -  Growth Option,F , ,MF
541758,IDFTP160RQ,IDFC Fixed Term Plan  - Series 160 - Regular Plan -  Quarterly Dividend Payout Option,F , ,MF
541759,IDFTP160DG,IDFC Fixed Term Plan  - Series 160 - Direct Plan -  Growth Option,F , ,MF
541760,IDFTP160DP,IDFC Fixed Term Plan  - Series 160 - Direct  Plan -   Half Yearly Dividend Option,F , ,MF
541766,NXXVIII10X,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVIII SR 10 DIR DVP 26MY22,F , ,MF
541767,NXXVIII10Z,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVIII SR 10 DIR GROWTH 26MY22,F , ,MF
541768,NXXVIII10D,NIPPON INDIA MUTUAL FUND  FIXD HORI FD XXXVIII SR 10 REG DVP 26MY22,F , ,MF
541769,NXXVIII10G,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVIII SR 10 REG GROWTH 26MY22,F , ,MF
541770,CREDITACC,CreditAccess Grameen Ltd,A ,Finance (including NBFCs),Equity
541771,AMINTAN,Amin Tannery Ltd,X ,Other Apparels & Accessories,Equity
541772,KTKFMP240RG,Kotak FMP Sr 240 - 1160 days- Regular Plan - Growth Option,F , ,MF
541773,KTKFMP240RD,Kotak FMP Sr 240 - 1160 days- Regular Plan - Dividend Option,F , ,MF
541774,KTKFMP240DG,Kotak FMP Sr 240 - 1160 days- Direct Plan - Growth Option,F , ,MF
541775,IPRU3160,ICICI Prudential Fixed Maturity Plan - Series 83 - 1110 Days Plan T - Cumulative Option,F , ,MF
541776,IPRU3161,ICICI Prudential Fixed Maturity Plan - Series 83 - 1110 Days Plan T - Quarterly Dividend Payout,F , ,MF
541777,IPRU9362,ICICI Prudential FMP Sr 83 - 1110 days- Plan T - Direct Plan - Cumulative Option,F , ,MF
541778,DEEP,Deep Polymers Ltd,B ,Specialty Chemicals,Equity
541779,H1113D42DG,HDFC FMP 1113D August 2018 (1) - Sr 42 - Direct Option - Growth Option,F , ,MF
541780,H1113D42DD,HDFC FMP 1113D August 2018 (1) - Sr 42 - Direct Option - Normal Dividend Option,F , ,MF
541781,H1113D42DQ,HDFC FMP 1113D August 2018 (1) - Sr 42 - Direct Option - Quarterly Dividend Option,F , ,MF
541782,H1113D42RG,HDFC FMP 1113D August 2018 (1) - Sr 42 - Regular Option - Growth Option,F , ,MF
541783,H1113D42RD,HDFC FMP 1113D August 2018 (1) - Sr 42 - Regular Option - Normal Dividend Option,F , ,MF
541784,H1113D42RQ,HDFC FMP 1113D August 2018 (1) - Sr 42 - Regular Option - Quarterly Dividend Option,F , ,MF
541785,H1141D42DG,HDFC FMP 1141D August 2018 (1) - Series 42 - Direct Option - Growth Option,F , ,MF
541786,H1141D42DD,HDFC FMP 1141D August 2018 (1) - Series 42 - Direct Option - Normal Dividend Payout Option,F , ,MF
541787,H1141D42DQ,HDFC FMP 1141D August 2018 (1) - Series 42 - Direct Option - Quarterly Dividend Payout Option,F , ,MF
541788,H1141D42RG,HDFC FMP 1141D August 2018 (1) - Series 42 - Regular Option - Growth Option,F , ,MF
541789,H1141D42RD,HDFC FMP 1141D August 2018 (1) - Series 42 - Regular Option - Normal Dividend Payout Option,F , ,MF
541790,H1141D42RQ,HDFC FMP 1141D August 2018 (1) - Series 42 - Regular Option - Quarterly Dividend Payout Option,F , ,MF
541791,T55FA,TATA Fixed Maturity Plan Series 55 Scheme F - Regular plan - Dividend Payout Option,F , ,MF
541792,T55FC,TATA Fixed Maturity Plan Series 55 Scheme F - Direct Plan - Dividend Payout Option,F , ,MF
541793,T55FB,TATA Fixed Maturity Plan Series 55 Scheme F - Regular plan - Growth Option,F , ,MF
541794,T55FD,TATA Fixed Maturity Plan Series 55 Scheme F - Direct Plan - Growth Option,F , ,MF
541795,NXXVIII12X,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXVIIISR12DR DVP 18OT21,F , ,MF
541796,NXXVIII12Z,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXVIIISR12DR GWTH 18OT21,F , ,MF
541797,NXXVIII12D,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXVIIISR12RG DVP  18OT21,F , ,MF
541798,NXXVIII12G,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXVIIISR12RG GWTH18OT21,F , ,MF
541799,SMEL,Sungold Media and Entertainment Ltd,M ,Advertising & Media,Equity
541800,KTKFMP239RG,Kotak FMP Series 239  - 1330 Days - Regular Plan - Growth Option,F , ,MF
541801,KTKFMP239RD,Kotak FMP Series 239  - 1330 Days - Regular Plan - Dividend Payout  Option,F , ,MF
541802,KTKFMP239DG,Kotak FMP Series 239  - 1330 Days - Direct Plan - Growth Option,F , ,MF
541803,KTKFMP239DD,Kotak FMP Series 239  - 1330 Days - Direct Plan - Dividend Payout Option,F , ,MF
541804,IPRU3168,ICICI PRU Bharat Consumption Fund - Sr 4 - Cumulative,B , ,Equity
541805,IPRU3169,ICICI PRU Bharat Consumption Fund - Sr 4 - Dividend Payout Option,B , ,Equity
541806,IPRU9370,ICICI PRU Bharat Consumption Fund - Sr 4 - Direct Plan Cumulative,B , ,Equity
541807,IPRU9371,ICICI PRU Bharat Consumption Fund - Sr 4 - Direct Plan Dividend Payout,B , ,Equity
541808,IPRU3176,ICICI Prudential Fixed Maturity Plan Series 83 - 1111Days Plan Y - Cumulative,F , ,MF
541809,ICICINXT50,ICICI Prudential Nifty Next 50 ETF,B , ,Equity
541810,IPRU3177,ICICI Prudential Fixed Maturity Plan Series 83 - 1111Days Plan Y - Quarterly Dividend Payout Option,F , ,MF
541811,IPRU3178,ICICI Prudential Fixed Maturity Plan Series 83 -1111Days Plan Y - Half Yearly Dividend Payout,F , ,MF
541812,IPRU9378,ICICI Prudential Fixed Maturity Plan Series 83 - 1111Days Plan Y - Direct Plan Cumulative,F , ,MF
541813,KTKFMP242RG,Kotak FMP Series 242 - 1152 days - Regular Plan - Growth Option,F , ,MF
541814,KTKFMP242RD,Kotak FMP Series 242 - 1152 days - Regular Plan - Dividend Option,F , ,MF
541815,KTKFMP242DG,Kotak FMP Series 242 - 1152 days - Direct Plan - Growth Option,F , ,MF
541816,KTKFMP242DD,Kotak FMP Series 242 - 1152 days - Direct Plan - Dividend Option,F , ,MF
541817,T55GA,TATA Fixed Maturity Plan - Series 55 Scheme G - Regular Plan - Dividend Payout Option,F , ,MF
541818,T55GC,TATA Fixed Maturity Plan - Series 55 Scheme G - Direct Plan - Dividend Payout Option,F , ,MF
541819,T55GB,TATA Fixed Maturity Plan - Series 55 Scheme G - Regular Plan - Growth Option,F , ,MF
541820,T55GD,TATA Fixed Maturity Plan - Series 55 Scheme G - Direct Plan - Growth Option,F , ,MF
541821,D36MS243RG,DSP FMP - Series 243-36M - Reg - Growth Mat Dt 26-08-2021,F , ,MF
541822,D36MS243RR,DSP FMP - Series 243-36M - Reg - IDCW - Reg Pay Mat Dt 26-08-2021,F , ,MF
541823,D36MS243RQ,DSP FMP - Series 243-36M - Reg - IDCW - Qtrly Pay Mat Dt 26-08-2021,F , ,MF
541824,D36MS243DG,DSP FMP - Series 243-36M - Dir - Growth Mat Dt 26-08-2021,F , ,MF
541825,D36MS243DR,DSP FMP - Series 243-36M - Dir - IDCW - Reg Pay Mat Dt 26-08-2021,F , ,MF
541826,D36MS243DQ,DSP FMP - Series 243-36M - Dir - IDCW - Qtrly Pay Mat Dt 26-08-2021,F , ,MF
541827,NXXVIII11X,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXVIIISR11DR DVP 22OT21,F , ,MF
541828,NXXVIII11Z,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXVIIISR11DR GWTH 22OT21,F , ,MF
541829,NXXVIII11D,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXVIIISR11RG DVP 22OT21,F , ,MF
541830,NXXVIII11G,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXVIIISR11RG GWTH 22OT21,F , ,MF
541835,NXXVIII14X,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXVIIISR14DR DVP 18OT21,F , ,MF
541836,NXXVIII14Z,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXVIIISR14DR GWTH  18OT21,F , ,MF
541837,NXXVIII14D,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXVIIISR14RG DVP 18OT21,F , ,MF
541838,NXXVIII14G,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXVIIISR14RG GWTH 18OT21,F , ,MF
541843,NXXXIX1Z,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXIX SR1 DR DVP 19OT21,F , ,MF
541844,NXXXIX1X,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXIX SR1 DR GWTH 19OT21,F , ,MF
541845,NXXXIX1D,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXIX SR1 RG DVP 19OT21,F , ,MF
541846,NXXXIX1G,NIPPON INDIA MUTUAL FUND  FXD HRZ FD XXXIX SR1 RG GWTH 19OT21,F , ,MF
541847,IDFTP161RG,IDFC Fixed Term Plan - Series 161 - Regular Plan - Growth Option,F , ,MF
541848,IDFTP161RH,IDFC Fixed Term Plan - Series 161 - Regular Plan - Half Yearly Dividend Option,F , ,MF
541849,IDFTP161DG,IDFC Fixed Term Plan - Series 161 - Direct Plan - Growth Option,F , ,MF
541850,HD110542DG,HDFC FMP 1105D AUGUST 2018(2) SERIES 42 - DIRECT OPTION- GROWTH OPTION,F , ,MF
541851,HD110542DD,HDFC FMP 1105D AUGUST 2018(2) SERIES 42 - DIRECT OPTION- NORMAL DIVIDEND OPTION,F , ,MF
541852,HD110542DQ,HDFC FMP 1105D AUGUST 2018(2) SERIES 42 - DIRECT OPTION- QUARTERLY DIVIDEND OPTION,F , ,MF
541853,HD110542RG,HDFC FMP 1105D AUGUST 2018(2) SERIES 42 - REGULAR OPTION- GROWTH OPTION,F , ,MF
541854,HD110542RD,HDFC FMP 1105D AUGUST 2018(2) SERIES 42 - REGULAR OPTION- NORMAL DIVIDEND OPTION,F , ,MF
541855,HD110542RQ,HDFC FMP 1105D AUGUST 2018(2) SERIES 42 - REGULAR OPTION- QUARTERLY DIVIDEND OPTION,F , ,MF
541860,D36MS244RG,DSP FMP - Series 244-36M - Reg - Growth Mat Dt 06-09-2021,F , ,MF
541861,D36MS244RQ,DSP FMP - Series 244-36M - Reg - IDCW - Qtrly Pay Mat Dt 06-09-2021,F , ,MF
541862,D36MS244DG,DSP FMP - Series 244-36M - Dir - Growth Mat Dt 06-09-2021,F , ,MF
541863,D36MS244DR,DSP FMP - Series 244-36M - Dir - IDCW - Reg Pay Mat Dt 06-09-2021,F , ,MF
541864,D36MS244DQ,DSP FMP - Series 244-36M - Dir - IDCW - Qtrly Pay Mat Dt 06-09-2021,F , ,MF
541865,ASRL,Add-Shop ERetail Ltd,B ,Distributors,Equity
541866,AXISWHDGG,AXIS FTP - Sr 96 - 1124 days - Direct Plan - Growth Option,F , ,MF
541867,AXISWHGPG,AXIS FTP - Sr 96 - 1124 days - Regular Plan - Growth Option,F , ,MF
541868,AXISWHHDD,AXIS FTP - Sr 96 - 1124 days - Regular Plan - Half Yearly Dividend Payout Option,F , ,MF
541869,IPRU3173,ICICI PRUDENTIAL FIXED MATURITY PLAN SR 83 - 1100 DAYS - PLAN X - CUMULATIVE,F , ,MF
541870,AXISWHQDD,AXIS FTP - Sr 96 - 1124 days - Regular Plan - Quarterly Dividend Payout Option,F , ,MF
541871,AXISWHRDD,AXIS FTP - Sr 96 - 1124 days - Regular Plan - Regular Dividend Payout Option,F , ,MF
541872,IPRU3174,ICICI PRUDENTIAL FIXED MATURITY PLAN SR 83 - 1100 DAYS - PLAN X - QUARTERLY DIVIDEND PAYOUT,F , ,MF
541873,IPRU3175,ICICI PRUDENTIAL FIXED MATURITY PLAN SR 83 - 1100 DAYS - PLAN X - HALF YEARLY DIVIDEND PAYOUT,F , ,MF
541874,IPRU9375,ICICI PRUDENTIAL FIXED MATURITY PLAN SR 83 - 1100 DAYS - PLAN X - DIRECT PLAN CUMULATIVE,F , ,MF
541875,KTKFMP243RG,KOTAK FMP Series 243 - 1319 Days - Regular Plan - Growth Option,F , ,MF
541876,IPRU9376,ICICI PRUDENTIAL FIXED MATURITY PLAN SR 83 - 1100 DAYS - PLAN X - DIRECT PLAN QUARTERLY DIVIDEND,F , ,MF
541877,IPRU9377,ICICI PRUDENTIAL FIXED MATURITY PLAN SR 83 - 1100 DAYS - PLAN X - DIRECT PLAN HALF YEARLY DIVIDEND,F , ,MF
541878,KTKFMP243RD,KOTAK FMP Series 243 - 1319 Days - Regular Plan - Dividend Payout Option,F , ,MF
541879,KTKIND7RG,Kotak India Growth Fund Series 7 - Regular Plan - Growth Option,B , ,Equity
541880,KTKFMP243DG,KOTAK FMP Series 243 - 1319 Days - Direct Plan - Growth Option,F , ,MF
541881,KTKIND7RD,Kotak India Growth Fund Series 7 - Regular Plan - Dividend Option,B , ,Equity
541882,KTKIND7DG,Kotak India Growth Fund Series 7 - Direct Plan - Growth Option,B , ,Equity
541883,KTKFMP243DD,KOTAK FMP Series 243 - 1319 Days - Direct Plan - Dividend Payout  Option,F , ,MF
541884,KTKIND7DD,Kotak India Growth Fund Series 7 - Direct Plan - Dividend Option,B , ,Equity
541885,H1487D42DG,HDFC FMP 1487D August 2018(1) - Series 42 - Direct Plan - Growth option,F , ,MF
541886,H1487D42DD,HDFC FMP 1487D August 2018(1) - Series 42 - Direct Plan - Normal Dividend option,F , ,MF
541887,H1487D42DQ,HDFC FMP 1487D August 2018(1) - Series 42 - Direct Plan - Quarterly Dividend option,F , ,MF
541888,H1487D42RG,HDFC FMP 1487D August 2018(1) - Series 42 - Regular Plan - Growth option,F , ,MF
541889,H1487D42RD,HDFC FMP 1487D August 2018(1) - Series 42 - Regular Plan - Normal Dividend option,F , ,MF
541890,SPACEINCUBA,Space Incubatrics Technologies Ltd,X ,IT Consulting & Software,Equity
541891,H1122D42DG,HDFC FMP 1122D AUGUST 2018(1) SR 42 - DIRECT OPTION - GROWTH OPTION,F , ,MF
541892,H1122D42DD,HDFC FMP 1122D AUGUST 2018(1) SR 42 - DIRECT OPTION - NORMAL DIVIDEND OPTION,F , ,MF
541893,H1122D42DQ,HDFC FMP 1122D AUGUST 2018(1) SR 42 - DIRECT OPTION - QUARTERLY DIVIDEND OPTION,F , ,MF
541894,H1122D42RG,HDFC FMP 1122D AUGUST 2018(1) SR 42 - REGULAR OPTION - GROWTH OPTION,F , ,MF
541896,H1122D42RD,HDFC FMP 1122D AUGUST 2018(1) SR 42 - REGULAR OPTION - NORMAL DIVIDEND OPTION,F , ,MF
541898,H1122D42RQ,HDFC FMP 1122D AUGUST 2018(1) SR 42 - REGULAR OPTION - QUARTERLY DIVIDEND OPTION,F , ,MF
541901,NXXXIX02X,NIPPON INDIA MUTUAL FUND  FIXED HORI FD  XXXIX SR 2 DR DVP28AP22,F , ,MF
541902,NXXXIX02Z,NIPPON INDIA MUTUAL FUND  FIXED HORI FD  XXXIX SR 2 DR GWTH28AP22,F , ,MF
541904,NXXXIX02D,NIPPON INDIA MUTUAL FUND  FIXED HORI FD  XXXIX SR 2 RG DVP28AP22,F , ,MF
541906,NXXXIX02G,NIPPON INDIA MUTUAL FUND  FIXED HORI FD  XXXIX SR 2 RG GWTH28AP22,F , ,MF
541909,IPRU3182,ICICI Prudential Fixed Maturity Plan - Series 84 - 1101 Days - Plan A - Cumulative,F , ,MF
541910,IPRU3183,ICICI Prudential Fixed Maturity Plan - Series 84 - 1101 Days - Plan A - Quarterly Dividend Payout,F , ,MF
541911,IPRU9384,ICICI Prudential Fixed Maturity Plan - Series 84 - 1101 Days - Plan A - Direct Plan Cumulative,F , ,MF
541912,IPRU9385,ICICI Prudential Fixed Maturity Plan - Series 84 - 1101 Days - Plan A - Direct Plan Quarterly Divi P,F , ,MF
541913,IPRU9386,ICICI Prudential Fixed Maturity Plan - Series 84 - 1101 Days - Plan A - Direct Plan Half Yearly Div,F , ,MF
541914,AXISWIDGG,AXIS Fixed Term Plan - Series 97 (1116 Days) - Direct Plan - Growth Option,F , ,MF
541915,AXISWIDHD,AXIS Fixed Term Plan - Series 97 (1116 Days) - Direct Plan - Half Yearly Dividend Payout Option,F , ,MF
541916,AXISWIGPG,AXIS Fixed Term Plan - Series 97 (1116 Days) - Regular Plan - Growth Option,F , ,MF
541917,AXISWIHDD,AXIS Fixed Term Plan - Series 97 (1116 Days) - Regular Plan - Half Yearly Dividend Payout  Option,F , ,MF
541918,AXISWIRDD,AXIS Fixed Term Plan - Series 97 (1116 Days) - Regular Plan - Regular Dividend Payout Option,F , ,MF
541919,T55IA,TATA FMP Sr 55 Scheme I - Regular Plan - Dividend Option,F , ,MF
541920,T55IC,TATA FMP Sr 55 Scheme I - Direct Plan - Dividend Option,F , ,MF
541921,T55IB,TATA FMP Sr 55 Scheme I - Regular Plan - Growth Option,F , ,MF
541922,T55ID,TATA FMP Sr 55 Scheme I - Direct Plan - Growth Option,F , ,MF
541923,IPRU3179,ICICI Prudential Fixed Maturity Plan Series 83 - 1101 days - Plan Z - Cumulative Option,F , ,MF
541924,IPRU3180,ICICI Prudential Fixed Maturity Plan Series 83-1101 days-Plan Z-Quarterly Dividend Option,F , ,MF
541925,IPRU3181,ICICI Prudential Fixed Maturity Plan Series 83-1101days-Plan Z-Half Yearly Dividend Option,F , ,MF
541926,IPRU9381,ICICI Prudential Fixed Maturity Plan Series 83-1101days-Plan Z-Direct Plan Cumulative Option,F , ,MF
541927,IPRU9382,ICICI Prudential Fixed Maturity Plan Series 83-1101days-PlanZ-Direct Plan Qtr Div Option,F , ,MF
541928,IPRU9383,ICICI Prudential Fixed Maturity Plan Series 83-1101days-Plan Z-Direct Plan Half Yearly Div Opt,F , ,MF
541929,SGIL,Synergy Green Industries Ltd,M ,Other Industrial Products,Equity
541930,H1115D42DG,HDFC FMP 1115D SEPTEMBER 2018(1)- SERIES 42- DIRECT OPTION- GROWTH OPTION,F , ,MF
541931,H1115D42DD,HDFC FMP 1115D SEPTEMBER 2018(1)- SERIES 42- DIRECT OPTION- NORMAL DIVIDEND OPTION,F , ,MF
541932,H1115D42DQ,HDFC FMP 1115D SEPTEMBER 2018(1)- SERIES 42- DIRECT OPTION- QUARTERLY DIVIDEND OPTION,F , ,MF
541933,H1115D42RG,HDFC FMP 1115D SEPTEMBER 2018(1)- SERIES 42- REGULAR OPTION- GROWTH OPTION,F , ,MF
541934,H1115D42RD,HDFC FMP 1115D SEPTEMBER 2018(1)- SERIES 42- REGULAR OPTION- NORMAL DIVIDEND OPTION,F , ,MF
541935,H1115D42RQ,HDFC FMP 1115D SEPTEMBER 2018(1)- SERIES 42- REGULAR OPTION- QUARTERLY DIVIDEND OPTION,F , ,MF
541937,NXXXIX04X,NIPPON INDIA MUTUAL FUND  FIXED HORI FD  XXXIX SR 4DR DVP29AP22,F , ,MF
541938,NXXXIX04Z,NIPPON INDIA MUTUAL FUND  FXD HORI FD  XXXIX SR 4DR GWTH29AP22,F , ,MF
541939,NXXXIX04D,NIPPON INDIA MUTUAL FUND  FIXED HORI FD  XXXIX SR 4RG DVP29AP22,F , ,MF
541940,NXXXIX04G,NIPPON INDIA MUTUAL FUND  FXD HORI FD  XXXIX SR 4RG GWTH29AP22,F , ,MF
541945,RANJEET,Ranjeet Mechatronics Ltd,M ,Construction & Engineering,Equity
541946,ICICILIQ,ICICI PRUDENTIAL LIQUID ETF,F , ,MF
541950,H1381D42DG,HDFC FMP 1381D September 2018 (1) - Series 42 - Direct Plan Growth Option,F , ,MF
541951,H1381D42DD,HDFC FMP 1381D September 2018 (1) - Series 42 - Direct Plan Normal Dividend Option,F , ,MF
541952,H1381D42DQ,HDFC FMP 1381D September 2018 (1) - Series 42 - Direct Plan Quarterly Dividend Option,F , ,MF
541953,H1381D42RG,HDFC FMP 1381D September 2018 (1) - Series 42 - Regular Plan Growth Option,F , ,MF
541954,H1381D42RD,HDFC FMP 1381D September 2018 (1) - Series 42 - Regular Plan Normal Dividend Option,F , ,MF
541955,H1381D42RQ,HDFC FMP 1381D September 2018 (1) - Series 42 - Regular Plan Quarterly Dividend Option,F , ,MF
541956,IRCON,IRCON International Ltd,A ,Construction & Engineering,Equity
541957,NXXXIX06Z,NIPPON INDIA MUTUAL FUND  FIXED HORI FD  XXXIX SR 6 DR GWTH29AP22,F , ,MF
541958,NXXXIX06G,NIPPON INDIA MUTUAL FUND  FIXED HORI FD  XXXIX SR 6 RG GWTH29AP22,F , ,MF
541959,T56AA,TATA FMP Sr 56 - Scheme A - Regular Plan - Dividend Payout Option,F , ,MF
541960,T56AC,TATA FMP Sr 56 - Scheme A - Direct Plan - Dividend Payout Option,F , ,MF
541961,T56AB,TATA FMP Sr 56 - Scheme A - Regular Plan - Growth Option,F , ,MF
541962,T56AD,TATA FMP Sr 56 - Scheme A - Direct Plan - Growth Option,F , ,MF
541963,KTKFMP245RG,KOTAK FMP SERIES 245 - 1140 DAYS - REGULAR PLAN - GROWTH OPTION,F , ,MF
541964,KTKFMP245RD,KOTAK FMP SERIES 245 - 1140 DAYS - REGULAR PLAN - DIVIDEND PAYOUT OPTION,F , ,MF
541965,KTKFMP245DG,KOTAK FMP SERIES 245 - 1140 DAYS - DIRECT PLAN - GROWTH OPTION,F , ,MF
541966,KTKFMP245DD,KOTAK FMP SERIES 245 - 1140 DAYS - DIRECT PLAN - DIVIDEND PAYOUT OPTION,F , ,MF
541967,SKYGOLD,Sky Gold Ltd,M ,Other Apparels & Accessories,Equity
541968,IPRU3192,ICICI Prudential Fixed Maturity Plan - Series 84 - 1293 Days Plan D - Cumulative Option,F , ,MF
541969,IPRU3193,ICICI Prudential Fixed Maturity Plan - Series 84 - 1293 Days Plan D - Quarterly Dividend Payout,F , ,MF
541970,IPRU3194,ICICI Prudential Fixed Maturity Plan - Series 84 - 1293 Days Plan D - Half Yearly Dividend Payout,F , ,MF
541971,IPRU9394,ICICI Prudential Fixed Maturity Plan - Series 84 - 1293 Days Plan D - Direct Plan - Cumulative Opt,F , ,MF
541972,SETFSN50,SBI - ETF - SENSEX NEXT 50,B , ,Equity
541973,MACH,Mac Hotels Ltd,M ,Hotels,Equity
541974,MANORAMA,Manorama Industries Ltd,M ,Other Food Products,Equity
541975,NXXXIX05X,NIPPON INDIA MUTUAL FUND  FIXED HORI FD  XXXIX SR 5 DR DVP31MY22,F , ,MF
541976,NXXXIX05Z,NIPPON INDIA MUTUAL FUND  FXD HORI FD  XXXIX SR 5 DR GWTH31MY22,F , ,MF
541977,NXXXIX05D,NIPPON INDIA MUTUAL FUND  FXD HORI FD  XXXIX SR 5 RG DVP31MY22,F , ,MF
541978,NXXXIX05G,NIPPON INDIA MUTUAL FUND  FXD HORI FD  XXXIX SR 5 RG GWTH31MY22,F , ,MF
541979,KTKFMP246RG,KOTAK FMP SERIES 246 - 1153 DAYS - REGULAR PLAN - GROWTH OPTION,F , ,MF
541980,KTKFMP246RD,KOTAK FMP SERIES 246 - 1153 DAYS - REGULAR PLAN - DIVIDEND PAYOUT OPTION,F , ,MF
541981,KTKFMP246DG,KOTAK FMP SERIES 246 - 1153 DAYS - DIRECT PLAN - GROWTH OPTION,F , ,MF
541982,KTKFMP246DD,KOTAK FMP SERIES 246 - 1153 DAYS - DIRECT PLAN - DIVIDEND PAYOUT OPTION,F , ,MF
541983,INNOVATIVE,Innovative Ideals and Services (India) Ltd,M ,Sp.Consumer Services,Equity
541984,NIOSAG,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A RG GWTH31JN22,B , ,Equity
